sample_id,dialogue,reference_summary,generated_summary,rouge1_precision,rouge1_recall,rouge1_fmeasure,rouge2_precision,rouge2_recall,rouge2_fmeasure,rougeL_precision,rougeL_recall,rougeL_fmeasure,bleu1,bleu2,bleu3,bleu4,meteor_score,reference_length,hypothesis_length,length_ratio,compression_ratio,generated_flesch_reading_ease,generated_flesch_kincaid_grade,generated_gunning_fog,generated_automated_readability_index,generated_coleman_liau_index,generated_linsear_write_formula,generated_dale_chall_readability_score,reference_flesch_reading_ease,reference_flesch_kincaid_grade,reference_gunning_fog,reference_automated_readability_index,reference_coleman_liau_index,reference_linsear_write_formula,reference_dale_chall_readability_score,generated_total_words,generated_unique_words,generated_type_token_ratio,generated_average_word_length,reference_total_words,reference_unique_words,reference_type_token_ratio,reference_average_word_length,bert_precision,bert_recall,bert_f1,performance_category
226,"Doug: These shoes are SWEET!!!!!!!!!!!!!!!!!
Jeni: Jealous!
Doug: You should be! I be fly!",Doug has a cool pair of shoes.,will buy some bread.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7,4,0.5714285714285714,1.75,118.17500000000001,-2.2299999999999986,1.6,0.5874999999999986,3.552713678800501e-15,1.0,0.1984,115.13000000000002,-1.0599999999999987,2.8000000000000003,-1.7814285714285738,-0.9714285714285715,2.5,8.495128571428573,4,4,1.0,4.25,7,7,1.0,3.4285714285714284,0.0,0.0,0.0,Poor
227,"Tessa: Stop texting my boyfriend ;/
Chloe: Uhm, excuse me?
Chloe: Who's your boyfriend?
Tessa: Jim Andrews.
Chloe: Oh, ok! He's a friend from work.
Tessa: yeah, but stop texting him. I saw the messages you sent him.
Chloe: Which ones in particular?
Tessa: You don't text your co-worker like that
Chloe: Like what?
Tessa: I can see you're being all smiley and touchy-feely with him.
Tessa: He's taken
Chloe: I'm his friend, I get he's taken, but we work together.
Tessa: I see what you're up to, so stop texting him ;/
Chloe: Jesus girl, aren't you a bit paranoid?
Chloe: We WORK together. How am I supposed to stop texting him? We have to communicate.
Tessa: I don't care. I don't want you texting my boyfriend :/ bye","Tessa doesn't like Chloe texting her boyfriend, Jim Andrews. Jim is Chloe's co-worker so Chloe needs to communicate with him.",es is looking for a baby. She's not sure she's a lot of boyfriend. She's not sure she's going to get her hair. She's going to see him.,0.18181818181818182,0.2608695652173913,0.21428571428571427,0.0,0.0,0.0,0.12121212121212122,0.17391304347826086,0.14285714285714288,0,0,0,0,0.0,20,28,1.4,0.7142857142857143,100.02285714285716,1.047142857142859,2.8000000000000003,0.06892857142857167,0.27142857142857224,2.5,6.239414285714286,61.32500000000002,7.190000000000001,8.0,8.532999999999998,10.239999999999998,5.0,13.6065,28,19,0.6785714285714286,3.8214285714285716,20,18,0.9,5.3,0.0,0.0,0.0,Poor
228,"Emily: fancy a drink after work today?
Kate: sure!
Marta: Good idea! 
Marta: Where? When?
Emily: Maybe in the Pub X at the central station at 5.30?
Kate: I may be closer to 6, traffic on my way
Marta: Fine for me.
Marta: See you then, Ladies!
Emily: Bye! see ya :*
Kate: :*","Emily, Kate and Marta are going to the Pub X at the central station today for a drink.",and Paula are going to the cinema at 8 pm. They will meet at 8 pm.,0.375,0.3333333333333333,0.35294117647058826,0.2,0.17647058823529413,0.18750000000000003,0.375,0.3333333333333333,0.35294117647058826,0,0,0,0,0.0,18,16,0.8888888888888888,1.125,82.39000000000001,3.7550000000000026,5.7,-2.4168749999999974,-1.7375000000000007,3.5,9.954550000000001,71.06500000000001,7.818888888888889,9.422222222222222,5.625,4.144444444444446,9.0,9.792633333333335,16,13,0.8125,3.1875,18,17,0.9444444444444444,3.8333333333333335,0.0,0.0,0.0,Poor
229,"Jane: Don't ever go to La Perle :<
Eddie: Why? You love this place
Jane: Used to love this place, not any more
Anne: We've just been there with Jane and Ella
Anne: Now we're getting out ER
Eddie: Dear god what happened?! Are you all right?
Jane: Now I'm good, but they almost killed me
Jane: You know I'm allergic to peanuts
Eddie: Oh no they didn't...
Anne: we ordered some cake, Jane asked for a cheesecake just to be sure
Jane: I told them I'm allergic and they ensured me there's not even a trace of peanuts
Jane: I started swelling after the first bite - apparently there were crushed nuts in the crust
Eddie: I think you should sue them. They really could have killed you
Anne: I told her the same thing, who knows how many people they killed?
Jane: I just don't get how ignorant you have to be to do something like this","Jane, Anne and Ella have been to La Perle. Jane ate cheesecake and got an allergic reaction. They are getting out of ER. ","is a lot of music. He doesn't like it. She's a lot of music, but he's not a lot of expensive. He doesn't like to watch it.",0.06451612903225806,0.08695652173913043,0.07407407407407407,0.0,0.0,0.0,0.03225806451612903,0.043478260869565216,0.037037037037037035,0,0,0,0,0.0,23,27,1.173913043478261,0.8518518518518519,96.58375000000001,1.4647222222222247,4.181481481481482,-1.3083333333333336,-1.4962962962962951,2.625,0.9196148148148149,88.70550724637683,2.791304347826088,6.544927536231885,2.4720289855072473,4.043478260869566,3.5,10.881984057971014,27,17,0.6296296296296297,3.5555555555555554,23,22,0.9565217391304348,4.260869565217392,0.0,0.0,0.0,Poor
230,"Tiffany: buy me a burger on your way home
Railey: ok
Tiffany: thx, sis :)",Railey will buy Tiffany a burger.,will buy a bottle of wine.,0.5,0.5,0.5,0.2,0.2,0.20000000000000004,0.5,0.5,0.5,0,0,0,0,0.0,6,6,1.0,1.0,102.045,0.5166666666666693,2.4000000000000004,-1.9450000000000003,-1.3999999999999986,2.0,0.2976,59.745000000000005,6.416666666666668,9.066666666666668,3.5500000000000007,5.366666666666667,3.0,11.8291,6,6,1.0,3.5,6,6,1.0,4.666666666666667,0.0,0.0,0.0,Poor
231,"Ariana: I think I am going shopping
Aviana: Where? 
Aviana: Midtown? 
Ariana: Yeah
Ariana: I wanna buy some stuff
Aviana: I wish I could go with you 
Ariana: Thats ok 🙂",Ariana will do shopping in Midtown. Aviana can't join her.,ny is going to buy a gift for her birthday.,0.1,0.09090909090909091,0.09523809523809525,0.0,0.0,0.0,0.1,0.09090909090909091,0.09523809523809525,0,0,0,0,0.0,10,10,1.0,1.0,95.165,2.4700000000000024,4.0,-0.41600000000000037,0.379999999999999,4.0,5.7115,74.86000000000003,4.060000000000002,6.0,4.149000000000001,4.959999999999997,2.0,8.621500000000001,10,10,1.0,3.4,10,10,1.0,4.9,0.0,0.0,0.0,Poor
232,"Jane: Hey
Martin: Whats up
Maria: Hey
Jane: Anyone going to Value Village? 
Jane: I am getting halloween costumes with my sister
Jane: If anyone wants to join
Connor: I got mine today so thanks
Connor: At Value Village
Jane: I am going with u ok? priv msg
Jane: ok ok",Connor bought his halloween costumes at Value Village where Jane plans to get her and her sister's costume.,is going to buy a party with her mother. She will buy some food from the cinema with her and a bottle of wine.,0.16666666666666666,0.21052631578947367,0.186046511627907,0.043478260869565216,0.05555555555555555,0.04878048780487805,0.125,0.15789473684210525,0.13953488372093023,0,0,0,0,0.0,18,24,1.3333333333333333,0.75,88.905,3.84,6.466666666666668,1.6437500000000007,2.2749999999999986,5.5,1.2531166666666667,66.36500000000001,8.474444444444444,9.422222222222222,11.119999999999997,10.911111111111111,9.0,10.669855555555555,24,20,0.8333333333333334,3.625,18,17,0.9444444444444444,5.0,0.0,0.0,0.0,Poor
233,"Mary: Hi my friend :*
Alice: U re not at school?
Mary: No i stayed at home today.
Alice: Lucky u!","Today Mary didn't go to school, she stayed at home.",is at work.,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0,0,0,0,0.0,10,3,0.3,3.3333333333333335,119.19000000000003,-2.619999999999999,1.2000000000000002,-5.800000000000001,-10.200000000000001,0.5,0.1488,86.70500000000001,3.650000000000002,4.0,3.3520000000000003,3.8599999999999994,4.0,7.2905,3,3,1.0,3.0,10,10,1.0,4.2,0.0,0.0,0.0,Poor
234,"Tom: we're few meters from you, can't you see us?
Jeffrey: lol, nope
Elena: c'mon, the red jacket!",Elena is wearing the red jacket and Jeffrey can't see her nor Tom.,y will buy the red red wine.,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.07692307692307693,0.10526315789473684,0.2857142857142857,0.14285714285714285,0.19047619047619047,0,0,0,0,0.0,13,7,0.5384615384615384,1.8571428571428572,115.13000000000002,-1.0599999999999987,2.8000000000000003,-3.1271428571428572,-2.6285714285714263,2.5,6.239414285714286,76.50153846153849,5.818461538461541,8.276923076923078,4.634615384615387,5.123076923076926,6.5,9.139761538461538,7,6,0.8571428571428571,3.142857142857143,13,13,1.0,4.153846153846154,0.0,0.0,0.0,Poor
235,"Sophia: I'm sorry
Mason: It's fine
Sophia: Ok...If u was there, I would give you a hot kiss for apologize
Mason: Hahaha. You still send me a photo one
Sophia: What photo?
Mason: Kiss photo. Haha
Sophia: Hehe I sent u already such a photo
Mason: Another one wouldn't hurt
Sophia: Maybe later :) When I take a shower and look good
Mason: And who says you don't look good now ?
Sophia: Me
Mason: Let me be the judge of that
Sophia: No
Mason: I'll still love you the same. Whether you have make up or not
Sophia: Hehe but I don't  want u to see me when I do not look good
Mason: You must
Sophia: I must what?
Mason: Send me the kiss now
Sophia: Haha
Mason: Doesn't matter how you look, you'll still look good to me
Sophia: Hahah
Sophia: <file_photo>",Sophia apologizes to Mason. She sends him a kiss photo on his request.,bought a photo with a photo of his girlfriend. She doesn't want to get back with her.,0.2777777777777778,0.38461538461538464,0.3225806451612903,0.0,0.0,0.0,0.16666666666666666,0.23076923076923078,0.1935483870967742,0,0,0,0,0.0,13,17,1.3076923076923077,0.7647058823529411,93.70161764705884,2.301470588235297,3.4000000000000004,1.9370588235294122,3.2352941176470615,3.25,6.844570588235294,57.06826923076926,6.91423076923077,8.753846153846155,2.833846153846153,4.6307692307692285,3.25,11.246592307692307,17,14,0.8235294117647058,4.0588235294117645,13,13,1.0,4.461538461538462,0.0,0.0,0.0,Poor
236,"Steffen: Any room in any of the cars going to the infinity pool? Im more handicapped than usual since I twisted my ancle yesterday :(
Irene: we can give you a lift. Don’t think the car can make it all the way up, so will park at the bottom and hike up 
Steffen: Then I think I have to skip - cant really walk on my leg atm :confused: But thanks anyway
Irene: :(
Dan: I’m pretty sure Mr.Budd could make it, it’s 4wheel drive, if mr.budd is going, although I haven’t seen the hill 
Luke: have you been up there? how bad is the road actually?
Luke: lol, that explains it
Luke: Sandy, is it vistas de olas?
Ben: Yes! Vistas de olas","Steffen twisted his ankle yesterday and needs a lift to the infinity pool. Irene's car probably won't make it up the hill, so they'd have to park at the bottom and hike up. Mr.Budd should make it up the hill since it's a 4-wheel drive.","is looking for a new job at the airport. He will be there in the end of the end of the month. She will be there in the end of the month, but she's not going to see the same one of the same one of the end of the end of the end of the end of the way.",0.13114754098360656,0.1568627450980392,0.14285714285714285,0.016666666666666666,0.02,0.01818181818181818,0.09836065573770492,0.11764705882352941,0.10714285714285714,0,0,0,0,0.0,45,60,1.3333333333333333,0.75,97.70500000000003,4.600000000000001,8.0,3.406500000000001,0.5066666666666677,9.0,1.2551666666666668,82.57000000000001,5.468888888888891,7.777777777777778,6.061333333333334,5.555555555555557,7.5,7.889388888888889,60,28,0.4666666666666667,3.15,45,36,0.8,4.2444444444444445,0.0,0.0,0.0,Poor
237,"Mike: who is going for the research trip?
Jake: Me, Florence, Margot and others
Jake: but that's not important
Florence: hahah
Margot: true, we have our nice bunch of people
Mike: so maybe I'll apply too
Jake: but remember it can be harsh in Swazi now
Mike: gosh, Jake, have you realised at least that it's not even Swazi anymore?
Florence: hahaha, quite hilarious
Jake: ?
Margot: they changed the name of the country last year
Jake: what? so what's the name now?
Margot: Eswatini
Jake: are you kidding me?
Margot: Jake, it's basic knowledge before the trip LOL","Jake, Florence, Margot and others are going on a research trip to Swazi. The name of the country was changed last year and it's now Eswatini.",is looking for a new job. He has been looking for a job. He has been on the job.,0.15789473684210525,0.1111111111111111,0.13043478260869565,0.0,0.0,0.0,0.10526315789473684,0.07407407407407407,0.08695652173913043,0,0,0,0,0.0,26,19,0.7307692307692307,1.368421052631579,106.90140350877192,-0.07789473684210435,2.533333333333333,-2.893859649122806,-2.463157894736838,2.1666666666666665,5.612738596491228,79.75538461538463,5.364615384615387,6.738461538461539,6.083846153846153,6.684615384615384,6.0,9.139761538461538,19,11,0.5789473684210527,3.263157894736842,26,24,0.9230769230769231,4.461538461538462,0.0,0.0,0.0,Poor
238,"Annie: Are you going to be at school?
Christine: Not tomorrow. I am not well.
Annie: Oh noes! What happened?
Christine: Got the flu, I think.
Annie: what's your temperature?
Christine: Not high, I'm not running a fever or anything
Annie: Are you eating ok?
Christine: Yeah. Just blocked nose, sore throat. Tired.
Annie: Sounds like you've got a cold. You need anything?
Christine: I could do with some Theraflu.
Annie: OK, I think we've still got some sachets, should be in date. I'll drop them through your letterbox later on.
Christine: Yeah. Don't call in because I'll feel bad if you catch this cold off me.
Annie: I think I probably had it already, but you might be sleeping.
Christine: If the light in my room is on, call if you want.",Christine is sick and won't come to school tomorrow. Annie will leave Theraflu sachets in a mailbox. Christine doesn't want to get her sick.,a's mother is a lot of work. She will come to the gym tomorrow.,0.4,0.23076923076923078,0.29268292682926833,0.07142857142857142,0.04,0.05128205128205128,0.26666666666666666,0.15384615384615385,0.1951219512195122,0,0,0,0,0.0,24,14,0.5833333333333334,1.7142857142857142,97.0014285714286,1.4685714285714297,2.8000000000000003,-1.1085714285714268,-0.5571428571428569,3.0,6.239414285714286,82.39000000000001,3.7550000000000026,3.2,5.53125,7.56666666666667,3.333333333333333,7.322883333333333,14,14,1.0,3.5714285714285716,24,22,0.9166666666666666,4.875,0.0,0.0,0.0,Poor
239,"Bob: you bitch... why you called Sarah?
Jill: because i want to.. who are you question me?
Bob: try whatever you can bitch you cant get me back
Jill: huh? excuse me i dont want you back so just fuck off
Bob: really then why your calling my girlfriend and sending her our pictures..
Jill: its just that i hate you and i dont want you to be happy :haha:
Bob: really bitch ? but u told her she cannot snatch me from you? 
Jill: yesss! its fun to hurt her 
Bob: i cant believe i was living with a bitch like you
Jill: oh yes and you would have lived if i wouldnt have kicked you out
Bob: What? huh! i left you.. dont remember you were begging me to love you not to leave you?
Jill: whatever.. i am glad i could make you angry and hurt you
Bob: ok thank you dear :)
Jill: thank you?
Bob: yes for saying all this, this is Sarah and all is good now... better luck next time?
Jill: get lost,",Jill called Sarah. She also sent her some old pictures. ,is angry with her boyfriend. He didn't have a lot of time. He doesn't want to talk to him.,0.047619047619047616,0.1,0.06451612903225806,0.0,0.0,0.0,0.047619047619047616,0.1,0.06451612903225806,0,0,0,0,0.0,10,19,1.9,0.5263157894736842,97.9961403508772,1.1642105263157916,2.533333333333333,-0.4149122807017527,-0.021052631578946546,2.1666666666666665,4.781685964912281,91.78000000000003,1.7000000000000028,2.0,2.735999999999997,3.8000000000000007,1.5,10.200500000000002,19,17,0.8947368421052632,3.789473684210526,10,10,1.0,4.6,0.0,0.0,0.0,Poor
240,"Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I'll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P",Peter starts his new job on the 6th. Peter wanted a free babysitter. Aggie will arrange for a babysitter. ,is going to the party with his parents. He will meet with a new job at 7 pm.,0.3333333333333333,0.3157894736842105,0.3243243243243243,0.058823529411764705,0.05555555555555555,0.05714285714285714,0.16666666666666666,0.15789473684210525,0.16216216216216214,0,0,0,0,0.0,19,18,0.9473684210526315,1.0555555555555556,94.30000000000001,2.342222222222226,3.6,-1.4916666666666671,-0.7222222222222214,3.5,6.714566666666667,66.82771929824563,5.51157894736842,6.7438596491228076,3.303508771929824,5.168421052631583,2.8333333333333335,10.599054385964912,18,17,0.9444444444444444,3.2777777777777777,19,16,0.8421052631578947,4.578947368421052,0.0,0.0,0.0,Poor
241,"Aimee: Do you know where Maryam is?
Soren: Nope
Soren: You tried his number?
Aimee: Yes
Aimee: I even went to her home
Soren: She might have gone somewhere with his father
Aimee: Maybe",Aimee is looking for Maryam.,is in Paris. She's going to see the new episode of the same time. She's going to see him in Poland.,0.043478260869565216,0.2,0.07142857142857142,0.0,0.0,0.0,0.043478260869565216,0.2,0.07142857142857142,0,0,0,0,0.0,5,21,4.2,0.23809523809523808,90.95857142857145,2.3114285714285714,4.704761904761905,-0.21142857142856997,0.40952380952380807,2.8333333333333335,6.239414285714286,83.32000000000004,2.879999999999999,2.0,3.678000000000001,4.959999999999997,1.5,13.3585,21,15,0.7142857142857143,3.761904761904762,5,5,1.0,4.8,0.0,0.0,0.0,Poor
242,"George: Yo! Who wants to go play basketball on Friday, 7 p.m.?
Robert: Count me in! 
Yousuf: Can I come half an hour later? I need to help my sister with her car.
George: No prob. Paul, u coming?
Paul: Hell yeah! I'll bring some beers too!
Robert: Sounds like a plan!","George, Robert and Paul are going to play basketball on Friday at 7. Yousuf will be late.",and John are going to meet at 7 pm. They will meet at 7 pm.,0.4666666666666667,0.4117647058823529,0.43749999999999994,0.21428571428571427,0.1875,0.19999999999999998,0.4666666666666667,0.4117647058823529,0.43749999999999994,0,0,0,0,0.0,17,15,0.8823529411764706,1.1333333333333333,97.7025,1.495000000000001,3.0,-3.5500000000000007,-3.119999999999999,2.75,9.271833333333333,88.72514705882354,2.995588235294118,5.752941176470589,3.0452941176470567,4.600000000000001,3.75,9.631041176470589,15,11,0.7333333333333333,3.0,17,17,1.0,4.294117647058823,0.0,0.0,0.0,Poor
243,"Rory: Hey Mitch, how are you? I hope you're doing ok. We are thinking of signing up Bill for that International camp. Sammy will be going too. Do you think it would be possible for you to take Bill and Sammy if you go down?
Mitch: I'm doing well - pretty tired. Yes, I do think that's possible :)
Rory: Great, that would mean a lot to us. Thanks a lot. 
Mitch: That'd be wonderful! July, I'll be at a few camps ;)
Rory: Of course, we'll chip in for gas. Ok, no problem :)
Mitch: Thx, no worries. I hope you're all doing well. Time is flying by ;)
Rory: Ok, great. I know, it's crazy.
Rory: Do you know exactly which date you'll be leaving?
Mitch: Sunday, the 29th
Rory: Ok, cool. It's such a long drive.
Mitch: Yeah, around 1000 km, but I'll try to get there early Mon morning.
Rory: That's a pretty ambitious undertaking :)
Mitch: I have to, camp starts Mon 9.
Rory: Just be careful, and take lots of breaks, don't fall asleep at the wheel, etc.
Mitch: I'll have the boys to keep me awake, and lots of snacks :)
Rory: Ok. We will probably put Bill on a Flixbus, so he'll arrive around 10 am Sun
Mitch: Cool, just make sure he has his phone on him.
Rory: Ok, no problem. We'll give him your number, but most likely Joanna will be picking him up.
Mitch: Oh, ok. That makes things easier. I'll meet him after.
Rory: Great, thanks a lot for doing this, I don't know how else we would get him down to Croatia.
Mitch: No problem. Talk to you later.
Rory: Ok, bye.","Rory wants Mitch to take Bill and Sammy and they'll chip in for gas. Mitch will be leaving Sunday, the 29th to get there by 9 am on Monday. Bill will arrive around 10 am Sunday and Joanna will be picking him. Mitch will meet Bill after.",is going to visit her parents on Friday. He will be there at 6 pm. He will be there on Friday and then they will meet with a week.,0.3793103448275862,0.22916666666666666,0.28571428571428575,0.10714285714285714,0.06382978723404255,0.08,0.27586206896551724,0.16666666666666666,0.2077922077922078,0,0,0,0,0.0,47,29,0.6170212765957447,1.6206896551724137,94.91988505747128,2.421379310344829,3.8666666666666667,-0.030459770114944718,0.9379310344827587,3.833333333333333,5.749414942528736,88.70875000000001,3.80526595744681,5.551063829787235,3.4854255319148955,4.387234042553192,5.125,7.914831914893617,29,23,0.7931034482758621,3.5172413793103448,47,35,0.7446808510638298,4.042553191489362,0.0,0.0,0.0,Poor
244,"Jones: Hey.
Angelina: Hey.
Angelina: Long time. How are you doing?
Jones: I'm fine
Jones: You?
Angelina: I'm cool too.
Jones: You think we can meet today later in the afternoon in town?
Angelina: Definitely.
Jones: Okay. I will call you to confirm where we will meet.
Angelina: Cool",Jones and Angelina will meet in town in the afternoon.,a is on her way to work. She will be back on Friday.,0.07692307692307693,0.1,0.08695652173913043,0.0,0.0,0.0,0.07692307692307693,0.1,0.08695652173913043,0,0,0,0,0.0,10,13,1.3,0.7692307692307693,109.12980769230771,-0.347307692307691,2.6,-3.687692307692309,-3.400000000000004,2.25,0.32239999999999996,69.78500000000001,6.010000000000002,8.0,4.765000000000001,6.760000000000002,6.0,7.2905,13,12,0.9230769230769231,3.076923076923077,10,9,0.9,4.5,0.0,0.0,0.0,Poor
245,"Alyssa: Have you seen Fergie’s national anthem? Illuminati does a great job.
Derek: This is not normal. I saw it last week…
Alyssa: What do you think about it?
Derek: I can fart bright stripes and bright stars better then she sings.
Alyssa: The best part is that she acts like she nailed it. But at least it's funny in a good way.
Derek: It is 😂",Derek and Alyssa make fun of Fergie's performance of the national anthem.,is a lot of Thrones. He doesn't like it. He doesn't like it.,0.06666666666666667,0.07692307692307693,0.07142857142857144,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.07142857142857144,0,0,0,0,0.0,12,13,1.0833333333333333,0.9230769230769231,104.82128205128207,-0.2846153846153854,1.7333333333333334,-1.8725641025641018,-3.4461538461538446,1.1666666666666665,5.066048717948718,46.60500000000002,9.740000000000002,14.8,8.905000000000001,10.733333333333334,8.0,12.1267,13,9,0.6923076923076923,3.6923076923076925,12,11,0.9166666666666666,5.166666666666667,0.0,0.0,0.0,Poor
246,"Lauren: Hi do you still need me for tomorrow
Pam: Yes please!!
Lauren: Do you have any more rota?
Pam: No, but the Manager's back tomorrow so she may do some more then. I'll ring in the morning and let you know.
Lauren: ok that's great
Pam: Did you have a good holiday?
Lauren: Yes, will tell you all about it tomorrow
Pam: Look forward to it!","Pam doesn't have rota for Lauren, but Manager may give Lauren more tomorrow. Pam and Lauren will meet tomorrow and discuss Lauren's holiday. ",will go to the mall with her job tomorrow.,0.2222222222222222,0.08,0.11764705882352941,0.0,0.0,0.0,0.2222222222222222,0.08,0.11764705882352941,0,0,0,0,0.0,23,9,0.391304347826087,2.5555555555555554,94.30000000000001,2.342222222222226,3.6,0.8633333333333333,2.177777777777777,4.5,5.837344444444444,55.38858695652178,8.390652173913043,4.6000000000000005,8.484347826086957,10.121739130434783,6.75,9.699073913043478,9,9,1.0,3.7777777777777777,23,20,0.8695652173913043,5.130434782608695,0.0,0.0,0.0,Poor
247,"Harriette: Have you ever gone ghost hunting? ;o
Jamie: Ghost hunting? Nah, not really... Have you?
Harriette: Yeah, once when I was in high school! There was a run-down building in the neighbourhood and we went to investigate it with my friends
Jamie: How was it? Did you find something?
Harriette: We didn't see any ghosts, haha
Harriette: But let me tell you that I never thought I'd freak out this much at hearing a cat meow
Harriette: There's just something about the atmosphere... that makes you overreact and find normal but unexpected things really creepy
Jamie: I guess that's part of the experience? :p
Harriette: Yeah, if I could choose again, I'd probably still decide to go - I don't regret it! But I definitely wouldn't try something like that alone ^^;",Jamie has never gone ghost hunting but Harriette did with her friends once in high school. They did not see any ghosts and she only got frightened by a cat's miaowing.,"is looking for a video of his girlfriend, but it's not like. She's not seen it.",0.2777777777777778,0.15625,0.19999999999999998,0.0,0.0,0.0,0.2222222222222222,0.125,0.16,0,0,0,0,0.0,31,16,0.5161290322580645,1.9375,92.965,2.280000000000001,5.7,1.4100000000000001,1.8875000000000028,3.5,6.993925,81.94120967741938,5.680806451612906,7.490322580645162,7.1351612903225785,7.361290322580643,7.25,8.989493548387095,16,15,0.9375,4.0,31,30,0.967741935483871,4.419354838709677,0.0,0.0,0.0,Poor
248,"Jack: Kev, I need your help?
Kev: What's up, mate?
Jack: I can't get the application running.
Kev: Have you switched the computer on?
Jack: Very funny!!!!!!!!!!!!!
Kev: OK. Sorry. I can see it's serious.
Jack: Yeah, man. It is f**cking serious.
Kev: I'll be with you right now.
Jack: Thanks.",Jack needs Kev's help as he cannot get the application running. ,'s phone is a lot. He'll be able to get it.,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0,0,0,0,0.0,11,11,1.0,1.0,108.96159090909092,-0.5722727272727273,2.2,-4.550000000000001,-5.890909090909091,1.75,5.3447545454545455,72.61545454545457,5.863636363636363,8.036363636363637,6.7636363636363654,8.400000000000002,5.5,9.923918181818184,11,11,1.0,3.0,11,11,1.0,4.818181818181818,0.0,0.0,0.0,Poor
249,"Dan: look, i'm sorry
Dan: please text back
Dan: I'll explain everything if you agree to meet up
Angela: there's nothing to explain
Dan: please Angela, hear me out first
Angela: should i trust you
Dan: let me show you why you should.
Angela: Okay, meet me at school later
Dan: Okay",Dan wants to apologize to Angela. They will meet at school later.,wants to talk to Paul because she has a lot of work. She will talk to him tomorrow.,0.2222222222222222,0.3333333333333333,0.26666666666666666,0.058823529411764705,0.09090909090909091,0.07142857142857142,0.2222222222222222,0.3333333333333333,0.26666666666666666,0,0,0,0,0.0,12,18,1.5,0.6666666666666666,99.00000000000001,1.6866666666666674,3.6,0.33999999999999986,1.533333333333335,4.0,5.837344444444444,73.84500000000001,4.450000000000003,9.066666666666668,2.7650000000000006,4.399999999999999,3.0,10.513266666666667,18,14,0.7777777777777778,3.6666666666666665,12,11,0.9166666666666666,4.5,0.0,0.0,0.0,Poor
250,"Shaldona: WE ARE GONNA GET MARRIED ❤️❤️
Shaldona: <file_others>
Shaldona: This is our mobile inviation for our wedding.
Shaldona: Invitation*
Piper: Hey. You haven’t sent me any messages for a few years.
Piper: And now you are sending me your wedding invitation 
Piper: THROUGH MESSENGER?
Shaldona: .....
Shaldona: Well..
Shaldona: I had no enough time to meet everybody and give this in person.
Shaldona: Hope you understand.
Piper: If you don't have time to give the invitation card in person but expect people go to your wedding
Piper: Shaldona, if so, you are too greedy.","Shaldona sends mobile invitations to her wedding, as she has no time to give them in person.",na is going to the cinema with her parents. She is going to see a new one of the same time. She will see each other in the city.,0.20689655172413793,0.35294117647058826,0.2608695652173913,0.0,0.0,0.0,0.1724137931034483,0.29411764705882354,0.2173913043478261,0,0,0,0,0.0,17,29,1.7058823529411764,0.5862068965517241,92.00264367816094,2.828275862068967,5.245977011494253,-0.35528735632184194,0.5379310344827601,4.166666666666667,5.749414942528736,70.14470588235295,7.698823529411765,9.15294117647059,8.126470588235296,7.705882352941174,8.5,8.19499411764706,29,22,0.7586206896551724,3.4482758620689653,17,16,0.9411764705882353,4.470588235294118,0.0,0.0,0.0,Poor
251,"Paula: Can we meet with the new person soon?
Ralph: Sure. In an hour okay?
Paula: Perfect.",Paula and Ralph will meet the new person in an hour. ,a and Paula will meet in the evening.,0.75,0.5454545454545454,0.631578947368421,0.14285714285714285,0.1,0.11764705882352941,0.5,0.36363636363636365,0.4210526315789474,0,0,0,0,0.0,11,8,0.7272727272727273,1.375,92.965,2.280000000000001,3.2,0.2325000000000017,1.5250000000000021,3.0,6.00705,87.99727272727276,3.7181818181818187,4.4,2.0536363636363646,3.127272727272725,4.5,7.053009090909091,8,8,1.0,3.75,11,11,1.0,3.8181818181818183,0.0,0.0,0.0,Poor
252,"Ania: Let's go together to the church tomorrow
Kasia: what a wonderful idea! to praise Mary the Queen of Poland together! So beautiful
Jan: Yes, let's do it!
Zuzia: I don't think a boy should go with us, find yourself other friends, some boys
Ania: I agree, it's inappropriate ","Ania, Kasia, Zuzia and Jan want to go to the church tomorrow. Ania and Zuzia do not find it appropriate to go to the church with a boy.",and Ava are going to the cinema to the cinema with a concert of February.,0.5333333333333333,0.2857142857142857,0.37209302325581395,0.2857142857142857,0.14814814814814814,0.1951219512195122,0.5333333333333333,0.2857142857142857,0.37209302325581395,0,0,0,0,0.0,28,15,0.5357142857142857,1.8666666666666667,50.610000000000014,9.92666666666667,11.333333333333336,4.596,4.653333333333336,10.5,8.591166666666666,89.89642857142859,4.19857142857143,7.028571428571429,3.7371428571428567,3.62857142857143,7.0,8.278400000000001,15,12,0.8,3.933333333333333,28,20,0.7142857142857143,3.857142857142857,0.0,0.0,0.0,Poor
